params,score
"[2.69878050e+00 1.73592058e+00 2.33600592e-01 2.71733434e+00
 5.34705055e+00 4.99896708e+02]",31685.113487028455
"[2.67821909e+00 1.75914605e+00 2.39074879e-01 2.72539727e+00
 5.32638113e+00 4.99870664e+02]",4490.14801131857
"[2.66001394e+00 1.73164318e+00 3.13580815e-01 2.67868084e+00
 5.23670567e+00 4.99871730e+02]",1522.2088064496736
"[2.66776594e+00 1.70459467e+00 2.98155706e-01 2.80508353e+00
 5.27170479e+00 4.99889742e+02]",24650.242730162394
"[2.66418923e+00 1.73894671e+00 2.54217072e-01 2.82953912e+00
 5.29098180e+00 4.99857348e+02]",77842.23059677247
"[2.65801155e+00 1.73183372e+00 3.00056489e-01 2.81567338e+00
 5.25595827e+00 4.99880608e+02]",476101.26907340565
"[2.61541098e+00 1.66817150e+00 4.04050899e-01 2.76771082e+00
 5.05526858e+00 4.99915184e+02]",210682.24229352732
"[2.65090620e+00 1.70614597e+00 2.86593139e-01 2.84138084e+00
 5.22396418e+00 4.99875442e+02]",677.2153153110169
"[2.68981567e+00 1.76602743e+00 2.72590271e-01 2.65577727e+00
 5.30200214e+00 4.99892307e+02]",41617.18390949907
"[2.69083329e+00 1.76053004e+00 2.85515565e-01 2.62934539e+00
 5.26519326e+00 4.99899416e+02]",15130.149288378461
"[2.69010553e+00 1.77661389e+00 3.00225071e-01 2.52811443e+00
 5.28882192e+00 4.99864542e+02]",4357.156648301719
"[2.68267287e+00 1.75633948e+00 2.89225784e-01 2.66906469e+00
 5.25382974e+00 4.99865281e+02]",50177.24815723488
"[2.63802613e+00 1.70075318e+00 3.50160458e-01 2.73561380e+00
 5.15585518e+00 4.99876051e+02]",101125.26584228835
"[2.66747586e+00 1.74808337e+00 2.93422906e-01 2.67151262e+00
 5.29351182e+00 4.99858274e+02]",17957.21366200046
"[2.68011596e+00 1.73572324e+00 3.43487314e-01 2.71604238e+00
 5.20790198e+00 4.99871297e+02]",153665.28888020423
"[2.67489342e+00 1.73360364e+00 3.27928929e-01 2.66354253e+00
 5.21743570e+00 4.99891486e+02]",4901.203610545435
"[2.70239628e+00 1.72621687e+00 2.54131490e-01 2.70094187e+00
 5.35982244e+00 4.99881604e+02]",311365.30480788386
"[2.67301725e+00 1.72576739e+00 3.02141157e-01 2.68639189e+00
 5.27660019e+00 4.99895994e+02]",26245.170426921803
"[2.67031633e+00 1.71541538e+00 3.03102484e-01 2.75150953e+00
 5.20478264e+00 4.99876633e+02]",82.20807809278817
"[2.67256599e+00 1.74601118e+00 3.33652867e-01 2.72100854e+00
 5.16882160e+00 4.99902534e+02]",82.21109018181727
"[2.67604790e+00 1.73115143e+00 2.94454338e-01 2.73344937e+00
 5.25475800e+00 4.99881331e+02]",22501.175389344065
"[2.65543275e+00 1.72506386e+00 2.88851122e-01 2.70317754e+00
 5.26861984e+00 4.99821457e+02]",1226.2044878367594
"[2.66297227e+00 1.73451561e+00 3.13667366e-01 2.70757157e+00
 5.22576808e+00 4.99867710e+02]",279842.3064956198
"[2.66732874e+00 1.70118828e+00 3.83710415e-01 2.57273374e+00
 5.10711686e+00 4.99938100e+02]",61505.24881409882
"[2.67562036e+00 1.71552720e+00 3.20490421e-01 2.76617853e+00
 5.19617902e+00 4.99874207e+02]",15626.200686548877
"[2.67671642e+00 1.72351433e+00 2.75175437e-01 2.79206759e+00
 5.20678585e+00 4.99873236e+02]",11026.221073223318
"[2.65504662e+00 1.70873682e+00 3.53365230e-01 2.69946142e+00
 5.15137032e+00 4.99873876e+02]",24026.21033468247
"[2.66091651e+00 1.71827960e+00 2.99569610e-01 2.68152512e+00
 5.20491468e+00 4.99868573e+02]",12322.185448092288
"[2.67656092e+00 1.73381481e+00 2.64134493e-01 2.77300088e+00
 5.27627586e+00 4.99881558e+02]",51985.21439733806
"[2.67185975e+00 1.71701861e+00 3.26431528e-01 2.71574590e+00
 5.18955810e+00 4.99875665e+02]",530.192718418605
"[2.65372670e+00 1.73199452e+00 3.27877616e-01 2.73931080e+00
 5.15906958e+00 4.99870492e+02]",11237.186713229466
"[2.66068781e+00 1.73291567e+00 3.33130863e-01 2.67361043e+00
 5.19471856e+00 4.99883483e+02]",304705.2812933376
"[2.66894520e+00 1.73272825e+00 3.60115486e-01 2.73101665e+00
 5.14799140e+00 4.99891190e+02]",328330.29808490485
"[2.65711023e+00 1.71112316e+00 3.73313326e-01 2.67237783e+00
 5.08998783e+00 4.99897848e+02]",77285.25066317777
"[2.64564668e+00 1.71237196e+00 3.36329050e-01 2.76930943e+00
 5.13312907e+00 4.99835315e+02]",4762.203722864993
"[2.65561173e+00 1.66812904e+00 3.31009694e-01 2.81762639e+00
 5.16156141e+00 4.99885402e+02]",187490.22415398824
"[2.68531672e+00 1.74439126e+00 3.13657105e-01 2.68864752e+00
 5.19650598e+00 4.99882093e+02]",10817.207534703537
"[2.68473365e+00 1.76709080e+00 3.19428818e-01 2.60336141e+00
 5.16151626e+00 4.99872653e+02]",167282.2633333049
"[2.67152154e+00 1.71810087e+00 2.53427411e-01 2.77000770e+00
 5.27698455e+00 4.99878435e+02]",226577.2505466597
"[2.66187187e+00 1.71571869e+00 3.52838922e-01 2.74375623e+00
 5.10139581e+00 4.99856314e+02]",63505.25772605969
"[2.67903971e+00 1.71714619e+00 3.17261830e-01 2.75895160e+00
 5.19359335e+00 4.99884794e+02]",14642.235241317536
"[2.69695479e+00 1.74591624e+00 2.30068423e-01 2.77367997e+00
 5.34542334e+00 4.99861680e+02]",2917.185652957565
"[2.68245398e+00 1.73189925e+00 2.71350391e-01 2.86973782e+00
 5.26989206e+00 4.99835293e+02]",65.1975398704888
"[2.67280411e+00 1.71243209e+00 2.56981537e-01 2.83200593e+00
 5.27555843e+00 4.99844975e+02]",159202.2779781434
"[2.68622152e+00 1.74817020e+00 2.46959592e-01 2.77871086e+00
 5.33223985e+00 4.99848575e+02]",26897.225921959565
"[2.68117774e+00 1.73504821e+00 2.74770132e-01 2.76890411e+00
 5.28365334e+00 4.99829256e+02]",962.2051832670026
"[2.67810170e+00 1.74099059e+00 3.18433352e-01 2.71296770e+00
 5.20782583e+00 4.99858439e+02]",530.2005483037216
"[2.67391188e+00 1.72631643e+00 2.79305710e-01 2.80082081e+00
 5.26180355e+00 4.99853234e+02]",18770.25263488743
"[2.66975454e+00 1.74409553e+00 2.90475445e-01 2.73320223e+00
 5.23084135e+00 4.99853144e+02]",150545.295585906
"[2.67629275e+00 1.73056321e+00 2.74606519e-01 2.75647182e+00
 5.28872254e+00 4.99824577e+02]",9026.191092702315
"[2.67269913e+00 1.71496034e+00 3.38917843e-01 2.74577028e+00
 5.15660129e+00 4.99842471e+02]",49730.24761068718
"[2.67192373e+00 1.74501854e+00 2.77132898e-01 2.84122298e+00
 5.23170255e+00 4.99838767e+02]",132497.2445915157
"[2.67457807e+00 1.74221344e+00 2.78500867e-01 2.83535107e+00
 5.23818583e+00 4.99833228e+02]",4625.191287891034
"[2.66079294e+00 1.72786169e+00 3.27454879e-01 2.86571694e+00
 5.17790427e+00 4.99813927e+02]",266257.26162904926
"[2.69504657e+00 1.72112721e+00 2.84877901e-01 2.72750537e+00
 5.31106788e+00 4.99849706e+02]",130322.27358948105
"[2.69331895e+00 1.74477861e+00 2.06729201e-01 2.78588826e+00
 5.36674036e+00 4.99845323e+02]",1090.2122602644454
"[2.68617216e+00 1.76295642e+00 3.01566399e-01 2.75520423e+00
 5.21983115e+00 4.99814158e+02]",842.1861322629472
"[2.67476838e+00 1.75422014e+00 2.66177658e-01 2.75366268e+00
 5.27956492e+00 4.99787395e+02]",49285.25271447714
"[2.68151423e+00 1.74205396e+00 2.66157190e-01 2.93795753e+00
 5.27305347e+00 4.99800284e+02]",5185.199764376851
"[2.69459894e+00 1.75363821e+00 2.65109687e-01 2.70699358e+00
 5.31001932e+00 4.99828281e+02]",199810.2829666889
"[2.71806954e+00 1.76513520e+00 2.13878502e-01 2.83313356e+00
 5.41188539e+00 4.99828604e+02]",82370.26858576982
"[2.68170766e+00 1.73285928e+00 2.95232625e-01 2.77987525e+00
 5.19374655e+00 4.99859220e+02]",50.18060990168041
"[2.69753997e+00 1.76752058e+00 2.78660691e-01 2.69096688e+00
 5.28737647e+00 4.99832912e+02]",14162.169742251153
"[2.67660049e+00 1.73234192e+00 3.01628211e-01 2.77162613e+00
 5.22182324e+00 4.99838665e+02]",205210.30740324038
"[2.68917954e+00 1.75811765e+00 2.80676811e-01 2.87758550e+00
 5.21222038e+00 4.99810181e+02]",32042.225974828063
"[2.68311386e+00 1.71775728e+00 3.38207473e-01 2.79054357e+00
 5.13260062e+00 4.99903831e+02]",97345.25390555077
"[2.69237544e+00 1.75320175e+00 2.80307935e-01 2.80532272e+00
 5.25770612e+00 4.99846440e+02]",14642.215934093852
"[2.70357799e+00 1.77080970e+00 3.43290397e-01 2.61313203e+00
 5.17407755e+00 4.99861798e+02]",1025.2102914456696
"[2.69326274e+00 1.76787119e+00 2.64803263e-01 2.79343965e+00
 5.25637828e+00 4.99844148e+02]",25601.19691132838
"[2.69257182e+00 1.77156578e+00 2.81131444e-01 2.73387998e+00
 5.24062810e+00 4.99797121e+02]",12322.149656157999
"[2.69678829e+00 1.75190174e+00 3.35221753e-01 2.69930058e+00
 5.16430625e+00 4.99850043e+02]",3601.183779236652
"[2.70920948e+00 1.79457869e+00 2.33691147e-01 2.77041475e+00
 5.32563176e+00 4.99812655e+02]",2.210978770173919
"[2.68743078e+00 1.74653857e+00 3.01724326e-01 2.75994919e+00
 5.20356468e+00 4.99831552e+02]",401.2124880286308
"[2.72108593e+00 1.77588599e+00 2.88812314e-01 2.71965047e+00
 5.27191409e+00 4.99834449e+02]",37637.16764003731
"[2.71840602e+00 1.78382678e+00 3.08839595e-01 2.72167035e+00
 5.26490181e+00 4.99829972e+02]",43682.14637105772
"[2.72097073e+00 1.76785126e+00 3.25123555e-01 2.62987388e+00
 5.19143501e+00 4.99898827e+02]",34970.186611040044
"[2.68988367e+00 1.72880172e+00 2.60263610e-01 2.77241153e+00
 5.25926793e+00 4.99842849e+02]",97345.2643996297
"[2.70555420e+00 1.80775663e+00 2.45089245e-01 2.57063920e+00
 5.32763750e+00 4.99799106e+02]",198026.2206277155
"[2.69285493e+00 1.77622244e+00 2.09718082e-01 2.83946963e+00
 5.37217480e+00 4.99756676e+02]",21610.20970188776
"[2.71968046e+00 1.78261576e+00 2.67408553e-01 2.78834556e+00
 5.26728559e+00 4.99823285e+02]",26245.22862292237
"[2.65970311e+00 1.72327042e+00 3.19664242e-01 2.76724671e+00
 5.18491882e+00 4.99803605e+02]",4625.1610657627625
"[2.69626045e+00 1.76154804e+00 3.13555225e-01 2.69327525e+00
 5.20827319e+00 4.99845944e+02]",12101.161546425008
"[2.70394669e+00 1.76383259e+00 3.30730651e-01 2.66787480e+00
 5.18756623e+00 4.99840536e+02]",177242.26371971425
"[2.69196256e+00 1.76706460e+00 3.29210699e-01 2.68312296e+00
 5.20708015e+00 4.99874591e+02]",2501.208117308007
"[2.68742123e+00 1.74725855e+00 3.10318575e-01 2.78124333e+00
 5.20580136e+00 4.99829257e+02]",85850.23369974726
"[2.70331203e+00 1.76844381e+00 2.58024651e-01 2.81896374e+00
 5.30446116e+00 4.99829140e+02]",197.17078794727195
"[2.70465068e+00 1.77089943e+00 2.58896625e-01 2.85522803e+00
 5.26068733e+00 4.99785553e+02]",842.209571754301
"[2.69485079e+00 1.77755166e+00 3.03690485e-01 2.79482332e+00
 5.21922283e+00 4.99820329e+02]",71825.1646837067
"[2.71572084e+00 1.78106100e+00 2.84024861e-01 2.85415343e+00
 5.26251912e+00 4.99804181e+02]",37637.23492806813
"[2.69246319e+00 1.75875492e+00 3.21453456e-01 2.78992940e+00
 5.14734993e+00 4.99823185e+02]",53362.2500671435
"[2.71963483e+00 1.77931672e+00 2.89260081e-01 2.85664700e+00
 5.21714126e+00 4.99814556e+02]",42026.25946918644
"[2.72219666e+00 1.77681847e+00 2.51405234e-01 2.77938614e+00
 5.32580064e+00 4.99815808e+02]",3970.1911801621573
"[2.69375134e+00 1.77768733e+00 3.56625408e-01 2.57687657e+00
 5.20493961e+00 4.99864113e+02]",106277.27083878638
"[2.70955587e+00 1.78462124e+00 2.56088892e-01 2.79993572e+00
 5.39145117e+00 4.99831869e+02]",36101.11461062745
"[2.71084063e+00 1.77911549e+00 2.83872007e-01 2.69633875e+00
 5.26107720e+00 4.99812138e+02]",168101.2589650084
"[2.69902635e+00 1.74131824e+00 2.80980834e-01 2.92695191e+00
 5.18436812e+00 4.99845453e+02]",272485.29339900333
"[2.71636609e+00 1.78353009e+00 2.33639626e-01 2.78370369e+00
 5.37491697e+00 4.99773075e+02]",11026.145662559231
"[2.72231838e+00 1.80059195e+00 3.10449475e-01 2.75832456e+00
 5.24549097e+00 4.99815760e+02]",49730.23903750824
"[2.73334818e+00 1.78823296e+00 2.60520029e-01 2.91318975e+00
 5.32274997e+00 4.99779471e+02]",9410.1987547622
"[2.73651035e+00 1.80113436e+00 3.50579944e-01 2.63628491e+00
 5.20830576e+00 4.99836357e+02]",257.2266135504931
"[2.72535066e+00 1.76539797e+00 1.69854029e-01 2.81870964e+00
 5.56523917e+00 4.99833569e+02]",20737.153475106785
"[2.69055101e+00 1.74328118e+00 2.73010801e-01 2.82732354e+00
 5.30267300e+00 4.99872066e+02]",1682.1456846574044
"[2.71858732e+00 1.77373629e+00 3.54942105e-01 2.59850709e+00
 5.22225273e+00 4.99866535e+02]",65.17697592133683
"[2.71057023e+00 1.72289991e+00 2.94672378e-01 2.71596563e+00
 5.27951703e+00 4.99885590e+02]",46226.22728727033
"[2.70389457e+00 1.76774190e+00 3.44420575e-01 2.75759930e+00
 5.16928908e+00 4.99830011e+02]",72362.23673935383
"[2.70054276e+00 1.73962240e+00 3.42346964e-01 2.74611625e+00
 5.25186843e+00 4.99868779e+02]",626.1610615077956
"[2.72372806e+00 1.78445060e+00 3.05651869e-01 2.49962701e+00
 5.29439122e+00 4.99909823e+02]",2602.179620678799
"[2.72917507e+00 1.82972591e+00 4.62084036e-01 2.38954924e+00
 5.06773045e+00 4.99870599e+02]",72901.22931593598
"[2.76301595e+00 1.79844013e+00 2.84489448e-01 2.71712864e+00
 5.37755605e+00 4.99872951e+02]",577.1996337876556
"[2.69022441e+00 1.77576716e+00 3.64701813e-01 2.68481883e+00
 5.17547145e+00 4.99824200e+02]",44522.19624352066
"[2.75246164e+00 1.79930229e+00 2.50605877e-01 2.73078814e+00
 5.41882810e+00 4.99841435e+02]",8650.183773717394
"[2.71295461e+00 1.78615191e+00 4.41745053e-01 2.48741606e+00
 5.08128129e+00 4.99863505e+02]",901.205529620409
"[2.71050762e+00 1.80776920e+00 3.66403939e-01 2.57849655e+00
 5.16319523e+00 4.99836774e+02]",19601.16065051685
"[2.72057430e+00 1.79824980e+00 2.82304801e-01 2.68626944e+00
 5.31649106e+00 4.99834634e+02]",3482.216098069183
"[2.74122625e+00 1.79310992e+00 3.20629535e-01 2.55832513e+00
 5.21526650e+00 4.99799956e+02]",50626.14158721393
"[2.79588598e+00 1.83154317e+00 3.15507926e-01 2.43465178e+00
 5.50804234e+00 4.99955863e+02]",79525.15079085957
"[2.74555101e+00 1.80922378e+00 2.95874853e-01 2.70759200e+00
 5.35030361e+00 4.99851167e+02]",4901.195375108096
"[2.76439480e+00 1.86821648e+00 2.71383468e-01 2.64026135e+00
 5.38355308e+00 4.99848819e+02]",207937.12954594495
"[2.75627337e+00 1.82480518e+00 3.88408448e-01 2.39689070e+00
 5.31986396e+00 4.99920179e+02]",42026.22448028124
"[2.74771104e+00 1.77703039e+00 3.28154246e-01 2.67394110e+00
 5.24966401e+00 4.99879306e+02]",8282.173591822153
"[2.73027385e+00 1.78447719e+00 3.89752655e-01 2.60118008e+00
 5.17677656e+00 4.99918189e+02]",257.2510055764971
"[2.72393551e+00 1.78023179e+00 2.65889189e-01 2.93786849e+00
 5.30551597e+00 4.99818375e+02]",10610.128182156725
"[2.68061841e+00 1.74260422e+00 3.46171725e-01 2.72352301e+00
 5.22560447e+00 4.99856510e+02]",29242.181167511906
"[2.72512795e+00 1.77088469e+00 3.13442587e-01 2.82890305e+00
 5.28951345e+00 4.99872799e+02]",626.1388756380358
"[2.73017368e+00 1.78725842e+00 4.56280305e-01 2.50548094e+00
 5.04327711e+00 4.99925283e+02]",2026.1795137757024
"[2.76645408e+00 1.79780042e+00 2.00425573e-01 2.91099452e+00
 5.49300762e+00 4.99844905e+02]",23717.141583636574
"[2.74584817e+00 1.78887088e+00 3.20146314e-01 2.81133492e+00
 5.21283057e+00 4.99828799e+02]",52442.16124518966
"[2.76473464e+00 1.81546659e+00 3.45504289e-01 2.67433526e+00
 5.25251109e+00 4.99880614e+02]",50.22036711603986
"[2.71182059e+00 1.74863708e+00 3.69114253e-01 2.58248211e+00
 5.11275057e+00 4.99968951e+02]",82.16106389106133
"[2.69880529e+00 1.73842714e+00 3.96484768e-01 2.79075150e+00
 5.10363783e+00 4.99899208e+02]",1765.2085291559977
"[2.80183091e+00 1.88012891e+00 3.02090406e-01 2.56924109e+00
 5.40368668e+00 4.99829980e+02]",37250.1462507006
"[2.69595883e+00 1.76992169e+00 3.60654596e-01 2.66039495e+00
 5.15188175e+00 4.99876420e+02]",19882.208926092557
"[2.73161687e+00 1.76262620e+00 3.23570239e-01 2.64034555e+00
 5.26236402e+00 4.99869722e+02]",145.16766774541367
"[2.72168455e+00 1.75531778e+00 4.05880478e-01 2.67402353e+00
 5.11582217e+00 4.99891597e+02]",11450.175472912884
"[2.73676654e+00 1.76310091e+00 4.02461944e-01 2.52561357e+00
 5.23593622e+00 4.99951971e+02]",40805.19478170733
"[2.73752333e+00 1.78889556e+00 4.40881927e-01 2.60100590e+00
 5.07195113e+00 4.99941010e+02]",15130.22396288148
"[2.72327700e+00 1.76979339e+00 3.64565633e-01 2.66197209e+00
 5.13288938e+00 4.99925449e+02]",11450.191150391502
"[2.77769118e+00 1.83649445e+00 3.27127311e-01 2.77538084e+00
 5.30943798e+00 4.99803919e+02]",7397.147730114554
"[2.77433622e+00 1.82630823e+00 3.11036830e-01 2.74240985e+00
 5.33556434e+00 4.99934102e+02]",325.1961864621179
"[2.73055586e+00 1.77265985e+00 3.65225548e-01 2.57543677e+00
 5.16009145e+00 4.99934079e+02]",3365.1731636656086
"[2.74520387e+00 1.77934769e+00 4.28195740e-01 2.50932503e+00
 5.10550711e+00 4.99969526e+02]",33490.16042414738
"[2.73231491e+00 1.81008819e+00 3.52227771e-01 2.59263787e+00
 5.24957170e+00 4.99860079e+02]",29930.16926241015
"[2.77219907e+00 1.81723546e+00 2.72724222e-01 2.71857176e+00
 5.39584939e+00 4.99840650e+02]",19882.188666597598
"[2.79932721e+00 1.82649190e+00 2.28259209e-01 2.65038310e+00
 5.45290194e+00 4.99904800e+02]",1.1537799762736234
"[2.74720131e+00 1.82710331e+00 3.19761503e-01 2.69793908e+00
 5.24678296e+00 4.99870902e+02]",22802.17969119267
"[2.78640512e+00 1.82461809e+00 2.52541887e-01 2.79459859e+00
 5.40492869e+00 4.99880091e+02]",8465.153221353521
"[2.75507385e+00 1.80210032e+00 3.22348417e-01 2.62525850e+00
 5.22581237e+00 4.99914158e+02]",6401.145390528971
"[2.73527267e+00 1.76642913e+00 4.02646516e-01 2.66910266e+00
 5.12060942e+00 4.99909123e+02]",26.198441668765764
"[2.71242810e+00 1.73719434e+00 3.28260164e-01 2.75758042e+00
 5.29480235e+00 4.99971052e+02]",6890.201256180452
"[2.72320004e+00 1.74988898e+00 3.88001589e-01 2.54418995e+00
 5.10079313e+00 4.99954432e+02]",237170.2356506186
"[2.73618570e+00 1.77797175e+00 2.92099212e-01 2.79346231e+00
 5.29110673e+00 4.99922023e+02]",626.218956303906
"[2.80309957e+00 1.82543025e+00 2.65436344e-01 2.54237664e+00
 5.45999141e+00 4.99938920e+02]",167282.14450804042
"[2.78821958e+00 1.79642980e+00 2.43033480e-01 2.66762684e+00
 5.40851852e+00 4.99923235e+02]",52442.10907574898
"[2.77512580e+00 1.81148926e+00 2.73162146e-01 2.61903544e+00
 5.36534399e+00 4.99879728e+02]",257050.2865922033
"[2.75122212e+00 1.79370658e+00 3.01761330e-01 2.67923926e+00
 5.22336630e+00 4.99885274e+02]",82.18348611488258
"[2.82130918e+00 1.86875667e+00 1.87743457e-01 2.68697155e+00
 5.47832985e+00 4.99889659e+02]",302501.1541856717
"[2.74985316e+00 1.75684300e+00 2.46708384e-01 2.68151142e+00
 5.37427891e+00 4.99953872e+02]",75077.11039194024
"[2.75915840e+00 1.77329114e+00 2.53044338e-01 2.87088963e+00
 5.36268834e+00 4.99945306e+02]",32401.16692677768
"[2.72741377e+00 1.76284042e+00 4.11542370e-01 2.50653691e+00
 5.11747486e+00 4.99979538e+02]",325.1924370278472
"[2.75479529e+00 1.77768634e+00 2.76049842e-01 2.67630385e+00
 5.34197963e+00 4.99912853e+02]",26897.235552777143
"[2.73422294e+00 1.77407062e+00 3.43287047e-01 2.75350854e+00
 5.18054820e+00 4.99908449e+02]",2917.187961526897
"[2.73895072e+00 1.75818711e+00 3.03725301e-01 2.67230051e+00
 5.25983906e+00 4.99945059e+02]",122.2188898659304
"[2.73341454e+00 1.77058142e+00 3.56966987e-01 2.63099973e+00
 5.16470856e+00 4.99922584e+02]",96722.15749258679
"[2.71621900e+00 1.75330033e+00 3.48664959e-01 2.71219449e+00
 5.17740429e+00 4.99925552e+02]",59050.24009206781
"[2.76496345e+00 1.74730274e+00 2.73272193e-01 2.70635518e+00
 5.30965286e+00 5.00044099e+02]",24026.253489836046
"[2.74166885e+00 1.78366145e+00 2.76608601e-01 2.77614052e+00
 5.25166899e+00 4.99931595e+02]",20165.23142154296
"[2.74201819e+00 1.76893987e+00 3.32927976e-01 2.80333049e+00
 5.21998271e+00 4.99894304e+02]",113570.0998202106
"[2.78792962e+00 1.83076793e+00 2.46973764e-01 2.75740889e+00
 5.37709979e+00 4.99934848e+02]",5626.183629466022
"[2.79700657e+00 1.81152940e+00 2.37516478e-01 2.68469296e+00
 5.45924129e+00 4.99932504e+02]",6562.183416571093
"[2.76519916e+00 1.77947662e+00 4.00382017e-01 2.65334218e+00
 5.11966620e+00 4.99967958e+02]",81797.20493649672
"[2.73173556e+00 1.73609184e+00 3.38546196e-01 2.65695308e+00
 5.18788923e+00 4.99999798e+02]",677.1476683619862
"[2.75620915e+00 1.76442667e+00 3.07529151e-01 2.68016430e+00
 5.24408914e+00 4.99980325e+02]",60517.20251370425
"[2.74493823e+00 1.78748082e+00 4.00296112e-01 2.59638171e+00
 5.08923577e+00 4.99968143e+02]",33490.159888053204
"[2.75781941e+00 1.81000839e+00 2.63492857e-01 2.72295307e+00
 5.35481726e+00 4.99875074e+02]",38417.168559233
"[2.77718401e+00 1.81105845e+00 2.13699088e-01 2.78600677e+00
 5.39888389e+00 4.99885096e+02]",73442.13465785072
"[2.73986259e+00 1.78132186e+00 3.49221477e-01 2.66415100e+00
 5.15100186e+00 4.99924625e+02]",290.21506436987335
"[2.72474095e+00 1.73759160e+00 3.73095374e-01 2.54592067e+00
 5.19574375e+00 4.99996664e+02]",15877.203380219908
"[2.73695930e+00 1.74452576e+00 3.60072240e-01 2.60994697e+00
 5.18909837e+00 5.00021904e+02]",362.2387807268181
"[2.73376953e+00 1.75799650e+00 3.25727255e-01 2.79155775e+00
 5.19063324e+00 4.99966191e+02]",27890.185536309156
"[2.77087118e+00 1.81297358e+00 3.66988569e-01 2.61438971e+00
 5.26994098e+00 4.99904912e+02]",12101.202970572192
"[2.75672365e+00 1.77798796e+00 3.63638788e-01 2.68984039e+00
 5.13250341e+00 4.99966928e+02]",26897.148194959555
"[2.73268395e+00 1.76461429e+00 3.20217394e-01 2.60456684e+00
 5.25541009e+00 4.99925505e+02]",17.174061823713306
"[2.73411687e+00 1.77381797e+00 3.37787330e-01 2.71535839e+00
 5.22107982e+00 4.99913806e+02]",25601.197286337654
"[2.77802336e+00 1.79360979e+00 3.09580030e-01 2.66003377e+00
 5.27993025e+00 4.99961686e+02]",7057.222347806126
"[2.75908984e+00 1.75383373e+00 3.10509515e-01 2.70042943e+00
 5.23910516e+00 4.99949076e+02]",401.1774006864243
"[2.74077214e+00 1.77176350e+00 3.90660755e-01 2.67139463e+00
 5.13494422e+00 4.99965034e+02]",63505.136132219646
